participant,video_id,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
KNY2Z,cah,gamma,-0.448399923287063,32.888242498574044,2.865625,4.834375,4.0,LN,LP,LNP
KNY2Z,mcm,delta,0.1661520699177803,2.9112631179173256,2.771875,7.1875,3.446875,LN,HP,LNP
KNY2Z,mcm,theta,-0.02415438666994163,10.211154860835062,2.771875,7.1875,3.446875,LN,HP,LNP
KNY2Z,mcm,alpha,-0.04951724821729897,12.155360737040564,2.771875,7.1875,3.446875,LN,HP,LNP
KNY2Z,mcm,beta,-1.0642418228041635,38.92450398739321,2.771875,7.1875,3.446875,LN,HP,LNP
KNY2Z,mcm,gamma,0.7378899767093898,34.558948096351614,2.771875,7.1875,3.446875,LN,HP,LNP
KNY2Z,blf,delta,-0.5338445272942318,2.120112989550927,2.996875,5.21875,5.246875,LN,HP,HNP
KNY2Z,blf,theta,1.3020698805439324,10.157262098052733,2.996875,5.21875,5.246875,LN,HP,HNP
KNY2Z,blf,alpha,1.3624258594240235,11.248646066368558,2.996875,5.21875,5.246875,LN,HP,HNP
KNY2Z,blf,beta,-1.2029752059458403,37.78994836253023,2.996875,5.21875,5.246875,LN,HP,HNP
KNY2Z,blf,gamma,-0.8748914993348578,37.16218808460224,2.996875,5.21875,5.246875,LN,HP,HNP
KNY2Z,mar,delta,-0.23041661137218838,2.0590296915965722,3.728125,5.96875,2.78125,LN,HP,LNP
KNY2Z,mar,theta,0.14202536790254428,10.071517657621982,3.728125,5.96875,2.78125,LN,HP,LNP
KNY2Z,mar,alpha,-0.8215423150289887,11.382180453843848,3.728125,5.96875,2.78125,LN,HP,LNP
KNY2Z,mar,beta,0.8661152277448281,39.01108882390929,3.728125,5.96875,2.78125,LN,HP,LNP
KNY2Z,mar,gamma,-0.16111485111279222,35.95947306677082,3.728125,5.96875,2.78125,LN,HP,LNP
KNY2Z,goc,delta,-0.21976800955612763,2.243407427954542,5.715624999999999,4.909375000000001,7.234375,HN,LP,HNP
KNY2Z,goc,theta,1.5195707924919901,9.93220656717913,5.715624999999999,4.909375000000001,7.234375,HN,LP,HNP
KNY2Z,goc,alpha,-1.1433951136004161,12.400630271253048,5.715624999999999,4.909375000000001,7.234375,HN,LP,HNP
KNY2Z,goc,beta,-0.07040316107965339,38.55730442395111,5.715624999999999,4.909375000000001,7.234375,HN,LP,HNP
KNY2Z,goc,gamma,-0.27755044704144183,35.41350185591453,5.715624999999999,4.909375000000001,7.234375,HN,LP,HNP
KNY2Z,aem,delta,-0.2496498674035359,1.8729315962647144,3.878125,6.08125,7.112500000000001,LN,HP,HNP
KNY2Z,aem,theta,-1.2999264951198768,9.842970114308098,3.878125,6.08125,7.112500000000001,LN,HP,HNP
KNY2Z,aem,alpha,-0.24513379943166314,11.781511761917788,3.878125,6.08125,7.112500000000001,LN,HP,HNP
KNY2Z,aem,beta,1.64937880739474,40.33161397854913,3.878125,6.08125,7.112500000000001,LN,HP,HNP
KNY2Z,aem,gamma,0.5895338056939394,34.85819946573493,3.878125,6.08125,7.112500000000001,LN,HP,HNP
KNY2Z,jbg,delta,0.3021955929868234,2.1564289797370595,4.121874999999999,5.574999999999999,3.19375,LN,HP,LNP
KNY2Z,jbg,theta,-2.50015879928719,10.475419599392826,4.121874999999999,5.574999999999999,3.19375,LN,HP,LNP
KNY2Z,jbg,alpha,1.6577523310993865,11.265277179988022,4.121874999999999,5.574999999999999,3.19375,LN,HP,LNP
KNY2Z,jbg,beta,-0.08118859631035491,40.3362212843529,4.121874999999999,5.574999999999999,3.19375,LN,HP,LNP
KNY2Z,jbg,gamma,0.5092746973695981,34.41283035148847,4.121874999999999,5.574999999999999,3.19375,LN,HP,LNP
KNY2Z,jmi,delta,-0.3978777673019329,2.4132301484949297,7.271875,7.215625,2.81875,HN,HP,LNP
KNY2Z,jmi,theta,-0.4095820871159468,10.64355152095427,7.271875,7.215625,2.81875,HN,HP,LNP
KNY2Z,jmi,alpha,0.6555938048789542,11.808937679558804,7.271875,7.215625,2.81875,HN,HP,LNP
KNY2Z,jmi,beta,1.5387441078160577,37.73030529187638,7.271875,7.215625,2.81875,HN,HP,LNP
KNY2Z,jmi,gamma,-1.0097000074265168,35.99338487403057,7.271875,7.215625,2.81875,HN,HP,LNP
KNY2Z,ndp,delta,0.2608135694256166,2.3976982445066892,7.28125,3.409375,9.034375,HN,LP,HNP
KNY2Z,ndp,theta,-0.4645459807983645,9.519931411726745,7.28125,3.409375,9.034375,HN,LP,HNP
KNY2Z,ndp,alpha,1.0347087640362513,11.622589363182382,7.28125,3.409375,9.034375,HN,LP,HNP
KNY2Z,ndp,beta,-1.896941367620272,39.35113916685714,7.28125,3.409375,9.034375,HN,LP,HNP
KNY2Z,ndp,gamma,0.723079754773245,35.66486052697595,7.28125,3.409375,9.034375,HN,LP,HNP
KNY2Z,bls,delta,0.23672222776299034,1.76072524007756,2.78125,8.021875000000001,6.090625,LN,HP,HNP
KNY2Z,bls,theta,0.18151903612697673,10.377106578896743,2.78125,8.021875000000001,6.090625,LN,HP,HNP
KNY2Z,bls,alpha,-0.9673519621637325,11.682628959966248,2.78125,8.021875000000001,6.090625,LN,HP,HNP
KNY2Z,bls,beta,0.4537198653621459,37.725928905491585,2.78125,8.021875000000001,6.090625,LN,HP,HNP
KNY2Z,bls,gamma,-0.3192959563643143,37.043870936288045,2.78125,8.021875000000001,6.090625,LN,HP,HNP
KNY2Z,tsd,delta,-0.21310688359279562,1.9549231048845077,2.6125,7.890625,2.584375,LN,HP,LNP
KNY2Z,tsd,theta,0.6506010229848496,10.415485871452177,2.6125,7.890625,2.584375,LN,HP,LNP
KNY2Z,tsd,alpha,0.7601100725670147,12.292126719840862,2.6125,7.890625,2.584375,LN,HP,LNP
KNY2Z,tsd,beta,-2.771420281541495,38.71158808547321,2.6125,7.890625,2.584375,LN,HP,LNP
KNY2Z,tsd,gamma,1.222231799533347,35.242189969429376,2.6125,7.890625,2.584375,LN,HP,LNP
KNY2Z,gam,delta,-0.42819726635888955,2.1275550463217168,2.415625,8.087499999999999,2.978125,LN,HP,LNP
KNY2Z,gam,theta,1.0484177352550859,9.655862835481965,2.415625,8.087499999999999,2.978125,LN,HP,LNP
KNY2Z,gam,alpha,-0.41113352608313747,11.855350357375917,2.415625,8.087499999999999,2.978125,LN,HP,LNP
KNY2Z,gam,beta,0.3336013775464295,39.563253441609405,2.415625,8.087499999999999,2.978125,LN,HP,LNP
KNY2Z,gam,gamma,-0.36385480217609967,35.34359104952424,2.415625,8.087499999999999,2.978125,LN,HP,LNP
KNY2Z,ser,delta,-0.49859266764592447,2.414324607842368,3.784375,7.075,6.550000000000001,LN,HP,HNP
KNY2Z,ser,theta,-0.7483950471849106,10.573517158193265,3.784375,7.075,6.550000000000001,LN,HP,HNP
KNY2Z,ser,alpha,0.3856085025420537,12.018931972647762,3.784375,7.075,6.550000000000001,LN,HP,HNP
KNY2Z,ser,beta,1.1305237379073532,39.086053966037795,3.784375,7.075,6.550000000000001,LN,HP,HNP
KNY2Z,ser,gamma,0.24705786506046223,34.19729330558114,3.784375,7.075,6.550000000000001,LN,HP,HNP
KNY2Z,tsl,delta,0.4389920717857503,1.9867303140165176,2.81875,6.9906250000000005,4.581250000000001,LN,HP,LNP
KNY2Z,tsl,theta,-1.3763695392003985,9.71553582207786,2.81875,6.9906250000000005,4.581250000000001,LN,HP,LNP
KNY2Z,tsl,alpha,-0.07311626595845588,11.890976043052234,2.81875,6.9906250000000005,4.581250000000001,LN,HP,LNP
KNY2Z,tsl,beta,0.9522456422403991,40.2555015175618,2.81875,6.9906250000000005,4.581250000000001,LN,HP,LNP
KNY2Z,tsl,gamma,-0.01283209039465305,34.48465851028981,2.81875,6.9906250000000005,4.581250000000001,LN,HP,LNP
KNY2Z,dph,delta,0.5427760863595272,2.1169928148169967,4.075,6.7375,7.01875,LN,HP,HNP
KNY2Z,dph,theta,0.29004192860850253,10.16825586718123,4.075,6.7375,7.01875,LN,HP,HNP
KNY2Z,dph,alpha,-2.4112358078700264,11.513291892812692,4.075,6.7375,7.01875,LN,HP,HNP
KNY2Z,dph,beta,0.8186682556536553,38.91763743224895,4.075,6.7375,7.01875,LN,HP,HNP
KNY2Z,dph,gamma,0.7427099353775475,35.97884938269484,4.075,6.7375,7.01875,LN,HP,HNP
KNY2Z,bbs,delta,0.021733959037404826,2.219645086614607,2.63125,7.984375000000001,4.487500000000001,LN,HP,LNP
KNY2Z,bbs,theta,-0.2655269777818816,10.135018538203095,2.63125,7.984375000000001,4.487500000000001,LN,HP,LNP
KNY2Z,bbs,alpha,0.7362319510168405,12.189406138907874,2.63125,7.984375000000001,4.487500000000001,LN,HP,LNP
KNY2Z,bbs,beta,-0.7136406070974957,37.47156169541647,2.63125,7.984375000000001,4.487500000000001,LN,HP,LNP
KNY2Z,bbs,gamma,0.14995139081776188,36.56418125178848,2.63125,7.984375000000001,4.487500000000001,LN,HP,LNP
MJC27,bls,delta,-0.5201943101786695,5.990436447357134,6.268750000000001,3.540625,7.346875,HN,LP,HNP
MJC27,bls,theta,-4.814744281692496,18.342209227928535,6.268750000000001,3.540625,7.346875,HN,LP,HNP
MJC27,bls,alpha,0.23058468629218343,7.564041388532136,6.268750000000001,3.540625,7.346875,HN,LP,HNP
MJC27,bls,beta,2.201109956005581,24.19142903089564,6.268750000000001,3.540625,7.346875,HN,LP,HNP
MJC27,bls,gamma,1.7248983666748785,32.85713403895429,6.268750000000001,3.540625,7.346875,HN,LP,HNP
MJC27,tsl,delta,-0.6003243949129935,9.441984804109161,1.43125,8.462499999999999,1.7687499999999998,LN,HP,LNP
MJC27,tsl,theta,0.09168112460174171,33.47550429965331,1.43125,8.462499999999999,1.7687499999999998,LN,HP,LNP
MJC27,tsl,alpha,0.08503395768401845,16.200493676616503,1.43125,8.462499999999999,1.7687499999999998,LN,HP,LNP
MJC27,tsl,beta,0.15023567817930505,15.184252638726308,1.43125,8.462499999999999,1.7687499999999998,LN,HP,LNP
MJC27,tsl,gamma,0.37496144232922646,24.40664135099837,1.43125,8.462499999999999,1.7687499999999998,LN,HP,LNP
MJC27,dph,delta,0.8519281373602219,17.703143819272682,8.621875,2.378125,8.21875,HN,LP,HNP
MJC27,dph,theta,0.10742061416432236,21.728105623763632,8.621875,2.378125,8.21875,HN,LP,HNP
MJC27,dph,alpha,0.2784391758817062,13.75246822144332,8.621875,2.378125,8.21875,HN,LP,HNP
MJC27,dph,beta,-1.433333524620032,17.82832892682491,8.621875,2.378125,8.21875,HN,LP,HNP
MJC27,dph,gamma,0.511117281935384,25.777902266425418,8.621875,2.378125,8.21875,HN,LP,HNP
MJC27,ser,delta,-2.485837890673185,6.242537039518671,9.371875,1.665625,8.537500000000001,HN,LP,HNP
MJC27,ser,theta,0.6089093165153301,16.432960241487542,9.371875,1.665625,8.537500000000001,HN,LP,HNP
MJC27,ser,alpha,1.7437460136653993,14.75019005266592,9.371875,1.665625,8.537500000000001,HN,LP,HNP
MJC27,ser,beta,0.6381858727589638,25.73599215201,9.371875,1.665625,8.537500000000001,HN,LP,HNP
MJC27,ser,gamma,-0.2823912943617515,33.7272398927787,9.371875,1.665625,8.537500000000001,HN,LP,HNP
MJC27,jbg,delta,1.1378842704582146,6.877145967994318,1.3468749999999998,8.537500000000001,3.334375,LN,HP,LNP
MJC27,jbg,theta,-1.0040658447100874,17.873122838536695,1.3468749999999998,8.537500000000001,3.334375,LN,HP,LNP
MJC27,jbg,alpha,2.8181878692310462,12.014957949246547,1.3468749999999998,8.537500000000001,3.334375,LN,HP,LNP
MJC27,jbg,beta,-0.6091130956251547,24.19273745723136,1.3468749999999998,8.537500000000001,3.334375,LN,HP,LNP
MJC27,jbg,gamma,-2.8896060791047553,34.81228633379854,1.3468749999999998,8.537500000000001,3.334375,LN,HP,LNP
MJC27,bbs,delta,1.2302517796614136,13.612937585727911,7.609375,3.175,7.365625,HN,LP,HNP
MJC27,bbs,theta,-6.262757414659163,40.12318438115676,7.609375,3.175,7.365625,HN,LP,HNP
MJC27,bbs,alpha,1.2266058404479168,7.9432132495480605,7.609375,3.175,7.365625,HN,LP,HNP
MJC27,bbs,beta,3.0801230275532596,18.527304426767074,7.609375,3.175,7.365625,HN,LP,HNP
MJC27,bbs,gamma,0.5318621138467279,18.61969084410762,7.609375,3.175,7.365625,HN,LP,HNP
MJC27,mar,delta,1.9124275882123172,13.958150074560685,1.590625,8.565625,2.621875,LN,HP,LNP
MJC27,mar,theta,-1.3579481874102086,33.5502085762872,1.590625,8.565625,2.621875,LN,HP,LNP
MJC27,mar,alpha,1.3374100287728865,13.762867530158134,1.590625,8.565625,2.621875,LN,HP,LNP
MJC27,mar,beta,-0.33208899345503795,17.84810717003885,1.590625,8.565625,2.621875,LN,HP,LNP
MJC27,mar,gamma,-0.863445139097383,19.29535235752916,1.590625,8.565625,2.621875,LN,HP,LNP
MJC27,mcm,delta,0.15559858932236104,3.122277450312205,8.078125,2.471875,7.5625,HN,LP,HNP
MJC27,mcm,theta,2.853285541757675,14.014705022361982,8.078125,2.471875,7.5625,HN,LP,HNP
MJC27,mcm,alpha,0.47738781937686525,12.168624563340636,8.078125,2.471875,7.5625,HN,LP,HNP
MJC27,mcm,beta,0.6666654965548204,38.79214631953489,8.078125,2.471875,7.5625,HN,LP,HNP
MJC27,mcm,gamma,-4.253855374959894,30.240765695914764,8.078125,2.471875,7.5625,HN,LP,HNP
MJC27,blf,delta,-5.877972675960756,17.263945702800918,3.2875,5.5375,6.221875,LN,HP,HNP
MJC27,blf,theta,-2.308878667030548,34.04296594238129,3.2875,5.5375,6.221875,LN,HP,HNP
MJC27,blf,alpha,1.8274588609597906,12.80415117100449,3.2875,5.5375,6.221875,LN,HP,HNP
MJC27,blf,beta,7.349866121809303,15.61734764158325,3.2875,5.5375,6.221875,LN,HP,HNP
MJC27,blf,gamma,-0.052840351679478204,17.11911865148798,3.2875,5.5375,6.221875,LN,HP,HNP
MJC27,ndp,delta,-2.0036043459109285,5.83930483276418,9.371875,1.1218750000000002,9.41875,HN,LP,HNP
MJC27,ndp,theta,0.7114022613865743,28.51427401705315,9.371875,1.1218750000000002,9.41875,HN,LP,HNP
MJC27,ndp,alpha,0.15010295069812507,13.22530341211283,9.371875,1.1218750000000002,9.41875,HN,LP,HNP
MJC27,ndp,beta,1.0444819153733675,23.0215158491526,9.371875,1.1218750000000002,9.41875,HN,LP,HNP
MJC27,ndp,gamma,-0.060240073055531695,27.47662861477891,9.371875,1.1218750000000002,9.41875,HN,LP,HNP
MJC27,cah,delta,0.005661320902011546,8.052858504879318,3.4937500000000004,7.815625000000001,3.765625,LN,HP,LNP
MJC27,cah,theta,-0.1973608922921315,23.835725349836263,3.4937500000000004,7.815625000000001,3.765625,LN,HP,LNP
MJC27,cah,alpha,-0.03612067054883106,15.044823807092971,3.4937500000000004,7.815625000000001,3.765625,LN,HP,LNP
MJC27,cah,beta,0.12734856852068788,20.91981068618656,3.4937500000000004,7.815625000000001,3.765625,LN,HP,LNP
MJC27,cah,gamma,0.08846916386637105,28.9342336334524,3.4937500000000004,7.815625000000001,3.765625,LN,HP,LNP
MJC27,gam,delta,-1.2724338195734912,11.280435315987514,2.40625,8.5,2.59375,LN,HP,LNP
MJC27,gam,theta,0.773285521598126,25.25875912382019,2.40625,8.5,2.59375,LN,HP,LNP
MJC27,gam,alpha,1.8048585532985193,14.697156636384449,2.40625,8.5,2.59375,LN,HP,LNP
MJC27,gam,beta,0.4003306982256376,23.758351335461878,2.40625,8.5,2.59375,LN,HP,LNP
MJC27,gam,gamma,-1.524739480867865,21.633667433687773,2.40625,8.5,2.59375,LN,HP,LNP
MJC27,goc,delta,3.410988299138033,8.082408141066368,9.484375,1.4687499999999998,9.409375,HN,LP,HNP
MJC27,goc,theta,0.3818468155553312,22.761765763744684,9.484375,1.4687499999999998,9.409375,HN,LP,HNP
MJC27,goc,alpha,0.3284027716894107,6.390532986551598,9.484375,1.4687499999999998,9.409375,HN,LP,HNP
MJC27,goc,beta,4.643714290578643,30.962220210208244,9.484375,1.4687499999999998,9.409375,HN,LP,HNP
MJC27,goc,gamma,-4.82594640895082,30.458905816359948,9.484375,1.4687499999999998,9.409375,HN,LP,HNP
MJC27,tsd,delta,0.2924033414553864,2.8682693200229057,2.415625,8.55625,2.490625,LN,HP,LNP
MJC27,tsd,theta,5.126517215896399,13.404798905124407,2.415625,8.55625,2.490625,LN,HP,LNP
MJC27,tsd,alpha,-1.4736979193033193,11.51878706142229,2.415625,8.55625,2.490625,LN,HP,LNP
MJC27,tsd,beta,-0.5654923694737874,37.74415098356527,2.415625,8.55625,2.490625,LN,HP,LNP
MJC27,tsd,gamma,-3.4560541354550196,33.174486952079356,2.415625,8.55625,2.490625,LN,HP,LNP
MJC27,aem,delta,1.1358623601648858,7.839512848146699,8.48125,2.575,8.434375,HN,LP,HNP
MJC27,aem,theta,0.5414839530958488,25.006470002181175,8.48125,2.575,8.434375,HN,LP,HNP
MJC27,aem,alpha,-1.72465448012316,24.718292167909752,8.48125,2.575,8.434375,HN,LP,HNP
MJC27,aem,beta,-1.0563943744012363,21.443075467610853,8.48125,2.575,8.434375,HN,LP,HNP
MJC27,aem,gamma,0.4179538242248739,20.039930914718113,8.48125,2.575,8.434375,HN,LP,HNP
MJC27,jmi,delta,-1.0448411761281076,7.343381778021784,1.421875,9.859375,1.5812499999999998,LN,HP,LNP
MJC27,jmi,theta,-0.7913776063992195,27.257295841337225,1.421875,9.859375,1.5812499999999998,LN,HP,LNP
MJC27,jmi,alpha,1.439009804909137,23.93362148608957,1.421875,9.859375,1.5812499999999998,LN,HP,LNP
MJC27,jmi,beta,2.405939381219941,22.748350328671194,1.421875,9.859375,1.5812499999999998,LN,HP,LNP
MJC27,jmi,gamma,-1.9456002948457893,17.41988802367264,1.421875,9.859375,1.5812499999999998,LN,HP,LNP
MRB58,jmi,delta,0.3393092050255202,2.094334941757825,4.384375,6.596875,3.8125,LN,HP,LNP
MRB58,jmi,theta,0.42105782793189306,9.81735136032238,4.384375,6.596875,3.8125,LN,HP,LNP
MRB58,jmi,alpha,0.18935393328367844,12.383851283843288,4.384375,6.596875,3.8125,LN,HP,LNP
MRB58,jmi,beta,-1.1675420461363544,39.6226077098029,4.384375,6.596875,3.8125,LN,HP,LNP
MRB58,jmi,gamma,0.08624408683287044,34.33989905876284,4.384375,6.596875,3.8125,LN,HP,LNP
MRB58,ser,delta,-0.21389983991912365,2.2104948618479354,3.765625,4.759375,6.34375,LN,LP,HNP
MRB58,ser,theta,-0.15116955112455877,10.543188926580326,3.765625,4.759375,6.34375,LN,LP,HNP
MRB58,ser,alpha,-0.19247399480729577,11.95061768842222,3.765625,4.759375,6.34375,LN,LP,HNP
MRB58,ser,beta,0.5351505779802537,40.6698808964371,3.765625,4.759375,6.34375,LN,LP,HNP
MRB58,ser,gamma,0.07052050219974859,33.10804248755257,3.765625,4.759375,6.34375,LN,LP,HNP
MRB58,bls,delta,0.30356298214673005,2.46556477927528,1.7781250000000002,7.243749999999999,2.640625,LN,HP,LNP
MRB58,bls,theta,0.04498759977296096,9.379931349253411,1.7781250000000002,7.243749999999999,2.640625,LN,HP,LNP
MRB58,bls,alpha,-0.02072241596897939,11.769671337868335,1.7781250000000002,7.243749999999999,2.640625,LN,HP,LNP
MRB58,bls,beta,-0.6374338489833207,39.68430808712557,1.7781250000000002,7.243749999999999,2.640625,LN,HP,LNP
MRB58,bls,gamma,0.44773102874021475,35.366968067975606,1.7781250000000002,7.243749999999999,2.640625,LN,HP,LNP
MRB58,gam,delta,0.16761991325847303,1.8842357336316016,4.759375,5.48125,4.478125,LN,HP,LNP
MRB58,gam,theta,-1.1318683183990057,10.02722025463451,4.759375,5.48125,4.478125,LN,HP,LNP
MRB58,gam,alpha,1.6878183196570813,11.101959835874098,4.759375,5.48125,4.478125,LN,HP,LNP
MRB58,gam,beta,1.8428893696432382,40.042423024324755,4.759375,5.48125,4.478125,LN,HP,LNP
MRB58,gam,gamma,-2.0063085467322637,35.612471710875965,4.759375,5.48125,4.478125,LN,HP,LNP
MRB58,aem,delta,0.4115142039048818,1.9010487730436627,4.581250000000001,3.728125,4.95625,LN,LP,LNP
MRB58,aem,theta,-0.12904363771980165,9.813759602126488,4.581250000000001,3.728125,4.95625,LN,LP,LNP
MRB58,aem,alpha,0.2873889519221766,11.560854150996473,4.581250000000001,3.728125,4.95625,LN,LP,LNP
MRB58,aem,beta,1.2230847196330572,39.13281963035085,4.581250000000001,3.728125,4.95625,LN,LP,LNP
MRB58,aem,gamma,-1.4931046030649,36.253791311563035,4.581250000000001,3.728125,4.95625,LN,LP,LNP
MRB58,mar,delta,-0.25025257527151545,2.306688105047943,2.275,4.5625,2.425,LN,LP,LNP
MRB58,mar,theta,-0.30602652750309645,9.31751515976789,2.275,4.5625,2.425,LN,LP,LNP
MRB58,mar,alpha,0.12416709018205019,11.979337745872133,2.275,4.5625,2.425,LN,LP,LNP
MRB58,mar,beta,-0.512077841715417,40.387516496364995,2.275,4.5625,2.425,LN,LP,LNP
MRB58,mar,gamma,1.5942556444858837,34.74296964333975,2.275,4.5625,2.425,LN,LP,LNP
MRB58,jbg,delta,-0.37289373572412865,1.7725951196236611,5.81875,2.70625,4.459375,HN,LP,LNP
MRB58,jbg,theta,0.9971216411612573,10.993920704923543,5.81875,2.70625,4.459375,HN,LP,LNP
MRB58,jbg,alpha,-1.0314206320357933,12.038228814711216,5.81875,2.70625,4.459375,HN,LP,LNP
MRB58,jbg,beta,-1.2022269050606056,39.238854047948834,5.81875,2.70625,4.459375,HN,LP,LNP
MRB58,jbg,gamma,1.1062086099781823,34.70660887273411,5.81875,2.70625,4.459375,HN,LP,LNP
MRB58,tsd,delta,0.2574175536966141,1.845033413097255,5.21875,3.56875,3.390625,HN,LP,LNP
MRB58,tsd,theta,1.083288764515764,9.986748492106187,5.21875,3.56875,3.390625,HN,LP,LNP
MRB58,tsd,alpha,-0.27133947795409163,11.921268270180445,5.21875,3.56875,3.390625,HN,LP,LNP
MRB58,tsd,beta,-1.7676484410614464,39.76304254646847,5.21875,3.56875,3.390625,HN,LP,LNP
MRB58,tsd,gamma,0.24623707691549157,35.133230481554904,5.21875,3.56875,3.390625,HN,LP,LNP
MRB58,bbs,delta,0.06988292812636221,1.5144201799991774,8.21875,1.6093749999999998,6.418749999999999,HN,LP,HNP
MRB58,bbs,theta,0.12797040591705056,10.329733623410647,8.21875,1.6093749999999998,6.418749999999999,HN,LP,HNP
MRB58,bbs,alpha,-1.9270434502404008,12.349296144916075,8.21875,1.6093749999999998,6.418749999999999,HN,LP,HNP
MRB58,bbs,beta,0.009560520182915866,39.46982230325386,8.21875,1.6093749999999998,6.418749999999999,HN,LP,HNP
MRB58,bbs,gamma,1.6612300351568763,35.03147293557471,8.21875,1.6093749999999998,6.418749999999999,HN,LP,HNP
MRB58,ndp,delta,-0.6711102263555366,2.191976160824665,6.30625,3.5125,7.478124999999999,HN,LP,HNP
MRB58,ndp,theta,-0.008273580894595511,9.985345728536057,6.30625,3.5125,7.478124999999999,HN,LP,HNP
MRB58,ndp,alpha,0.5216093838241562,11.654232573881892,6.30625,3.5125,7.478124999999999,HN,LP,HNP
MRB58,ndp,beta,0.7006787387288611,39.79855022602726,6.30625,3.5125,7.478124999999999,HN,LP,HNP
MRB58,ndp,gamma,-0.24226919361188237,35.01402048942362,6.30625,3.5125,7.478124999999999,HN,LP,HNP
MRB58,cah,delta,0.14600891984014042,1.9050687424027843,1.834375,6.109375,3.25,LN,HP,LNP
MRB58,cah,theta,0.7856501854792715,9.698934108061444,1.834375,6.109375,3.25,LN,HP,LNP
MRB58,cah,alpha,-1.407187391113018,11.613274792865658,1.834375,6.109375,3.25,LN,HP,LNP
MRB58,cah,beta,2.211906291417229,39.71878867516658,1.834375,6.109375,3.25,LN,HP,LNP
MRB58,cah,gamma,-2.048208524032866,35.616660993669115,1.834375,6.109375,3.25,LN,HP,LNP
MRB58,mcm,delta,-0.06257874540157116,1.904138765391596,2.40625,7.4875,2.340625,LN,HP,LNP
MRB58,mcm,theta,0.48153563737663596,9.143454642538076,2.40625,7.4875,2.340625,LN,HP,LNP
MRB58,mcm,alpha,-0.9873744056961407,11.55860681571477,2.40625,7.4875,2.340625,LN,HP,LNP
MRB58,mcm,beta,-0.5223292669533706,41.37046434204882,2.40625,7.4875,2.340625,LN,HP,LNP
MRB58,mcm,gamma,1.1622541440345984,34.74413533078832,2.40625,7.4875,2.340625,LN,HP,LNP
MRB58,dph,delta,-0.07837399029450443,2.2986603771859704,2.74375,7.478124999999999,6.71875,LN,HP,HNP
MRB58,dph,theta,0.2593172597287037,10.073085275827765,2.74375,7.478124999999999,6.71875,LN,HP,HNP
MRB58,dph,alpha,-1.7372249544105571,11.706690203076452,2.74375,7.478124999999999,6.71875,LN,HP,HNP
MRB58,dph,beta,0.7473005042761969,39.57743631063832,2.74375,7.478124999999999,6.71875,LN,HP,HNP
MRB58,dph,gamma,0.6319524149435196,35.09618650758324,2.74375,7.478124999999999,6.71875,LN,HP,HNP
MRB58,tsl,delta,-0.007441388289305628,1.6161582562649701,6.699999999999999,3.41875,6.521875,HN,LP,HNP
MRB58,tsl,theta,-0.8328168888991421,9.022558560966381,6.699999999999999,3.41875,6.521875,HN,LP,HNP
MRB58,tsl,alpha,0.5266485390474074,11.587256044230571,6.699999999999999,3.41875,6.521875,HN,LP,HNP
MRB58,tsl,beta,-0.2596001055059389,40.66703960774457,6.699999999999999,3.41875,6.521875,HN,LP,HNP
MRB58,tsl,gamma,0.4914681019189686,35.50232224680344,6.699999999999999,3.41875,6.521875,HN,LP,HNP
MRB58,goc,delta,0.32080291404479366,1.7560993503526896,8.48125,2.396875,6.315625,HN,LP,HNP
MRB58,goc,theta,-1.7008100221569933,10.776133477752635,8.48125,2.396875,6.315625,HN,LP,HNP
MRB58,goc,alpha,-0.46080702953295827,11.23451005241061,8.48125,2.396875,6.315625,HN,LP,HNP
MRB58,goc,beta,2.111090997137879,40.070332617410585,8.48125,2.396875,6.315625,HN,LP,HNP
MRB58,goc,gamma,-0.2392883326557964,34.924976867586054,8.48125,2.396875,6.315625,HN,LP,HNP
MRB58,blf,delta,-0.34141700967683564,2.1748168827285292,4.375,6.6625,4.628125000000001,LN,HP,LNP
MRB58,blf,theta,-0.8868028812030317,9.833695453133195,4.375,6.6625,4.628125000000001,LN,HP,LNP
MRB58,blf,alpha,1.672498676007562,12.379557636146881,4.375,6.6625,4.628125000000001,LN,HP,LNP
MRB58,blf,beta,-0.3349108140183006,38.35909154863002,4.375,6.6625,4.628125000000001,LN,HP,LNP
MRB58,blf,gamma,-0.37477541137574377,35.760491492388965,4.375,6.6625,4.628125000000001,LN,HP,LNP
NJL7V,goc,delta,-0.21886238834406369,1.8816258848932075,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,theta,-1.2252293303538462,10.044850413767826,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,alpha,-1.6475408279862211,12.503500398020092,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,beta,1.502584426034808,39.860873162556516,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,gamma,1.868748274679504,34.176813109140426,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,cah,delta,-0.058143072194070555,1.8231759907618428,7.225,3.803125,7.215625,HN,LP,HNP
NJL7V,cah,theta,-1.034941695199418,9.261603574619768,7.225,3.803125,7.215625,HN,LP,HNP
NJL7V,cah,alpha,1.2107498596044302,11.558833527330819,7.225,3.803125,7.215625,HN,LP,HNP
