participant,gender,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
SDE14,Female,blf,29,theta,-0.3488331358378183,11.173128680254994,1.665625,3.540625,5.678125
SDE14,Female,blf,30,theta,-0.7529806825086229,10.59419240184694,1.665625,3.540625,5.678125
SDE14,Female,blf,31,theta,-1.7423309148640023,10.340110949493795,1.665625,3.540625,5.678125
SDE14,Female,blf,32,theta,-2.089669056966736,10.720099182214618,1.665625,3.540625,5.678125
SDE14,Female,blf,33,theta,-1.3549307529006214,11.287119274367214,1.665625,3.540625,5.678125
SDE14,Female,blf,34,theta,-0.30210551205874303,11.36629588866002,1.665625,3.540625,5.678125
SDE14,Female,blf,35,theta,0.11750651091711362,10.850224658055192,1.665625,3.540625,5.678125
SDE14,Female,blf,36,theta,-0.2732358995099826,10.317711764649108,1.665625,3.540625,5.678125
SDE14,Female,blf,37,theta,-0.9052733312692585,10.202373463282445,1.665625,3.540625,5.678125
SDE14,Female,blf,38,theta,-1.0953338470906697,10.37998618662657,1.665625,3.540625,5.678125
SDE14,Female,blf,39,theta,-0.646333312226016,10.359564718652614,1.665625,3.540625,5.678125
SDE14,Female,blf,40,theta,-0.05872038577319216,9.869381863340013,1.665625,3.540625,5.678125
SDE14,Female,blf,41,theta,0.06633560905726732,9.225993214698619,1.665625,3.540625,5.678125
SDE14,Female,blf,42,theta,-0.313339119778842,8.919272763038277,1.665625,3.540625,5.678125
SDE14,Female,blf,43,theta,-0.656017597569349,9.080660267107898,1.665625,3.540625,5.678125
SDE14,Female,blf,44,theta,-0.5006478043676132,9.424922520803072,1.665625,3.540625,5.678125
SDE14,Female,blf,45,theta,0.07642716373078429,9.560406924562535,1.665625,3.540625,5.678125
SDE14,Female,blf,46,theta,0.47817699183908147,9.42614874683388,1.665625,3.540625,5.678125
SDE14,Female,blf,47,theta,0.4031682635552123,9.294120833941822,1.665625,3.540625,5.678125
SDE14,Female,blf,48,theta,0.2610471731450552,9.360028967482247,1.665625,3.540625,5.678125
SDE14,Female,blf,49,theta,0.5051001048007038,9.5625650946801,1.665625,3.540625,5.678125
SDE14,Female,blf,50,theta,0.9736605509211103,9.703582564715585,1.665625,3.540625,5.678125
SDE14,Female,blf,51,theta,1.0362476906817122,9.669860432489715,1.665625,3.540625,5.678125
SDE14,Female,blf,52,theta,0.507830646633062,9.56345484367796,1.665625,3.540625,5.678125
SDE14,Female,blf,53,theta,0.02617691036380876,9.544526292260638,1.665625,3.540625,5.678125
SDE14,Female,blf,54,theta,0.3214658929644365,9.72095935635727,1.665625,3.540625,5.678125
SDE14,Female,blf,55,theta,1.3727226454109935,10.105243862436833,1.665625,3.540625,5.678125
SDE14,Female,blf,56,theta,2.4847809046660565,10.55022950465411,1.665625,3.540625,5.678125
SDE14,Female,blf,57,theta,3.04321710286907,10.738906652478912,1.665625,3.540625,5.678125
SDE14,Female,blf,58,theta,3.0215726815976467,10.462772445792005,1.665625,3.540625,5.678125
SDE14,Female,blf,59,theta,0.8222809636509636,2.8752318005001225,1.665625,3.540625,5.678125
SDE14,Female,blf,0,alpha,-0.7614458423887811,16.119914250408605,1.665625,3.540625,5.678125
SDE14,Female,blf,1,alpha,1.4599370001648975,13.594078422398347,1.665625,3.540625,5.678125
SDE14,Female,blf,2,alpha,2.4441433870828764,13.02507234922764,1.665625,3.540625,5.678125
SDE14,Female,blf,3,alpha,2.339954406520434,13.089105126280895,1.665625,3.540625,5.678125
SDE14,Female,blf,4,alpha,2.1221499568454636,12.997849089374213,1.665625,3.540625,5.678125
SDE14,Female,blf,5,alpha,2.7039416251452284,12.899246089297561,1.665625,3.540625,5.678125
SDE14,Female,blf,6,alpha,4.027983062001214,12.938655187948036,1.665625,3.540625,5.678125
SDE14,Female,blf,7,alpha,5.075421377710194,13.02827958935055,1.665625,3.540625,5.678125
SDE14,Female,blf,8,alpha,5.163098928206878,12.98761235709644,1.665625,3.540625,5.678125
SDE14,Female,blf,9,alpha,4.627509783694698,12.804535095692978,1.665625,3.540625,5.678125
SDE14,Female,blf,10,alpha,4.3137793035477685,12.607718625036767,1.665625,3.540625,5.678125
SDE14,Female,blf,11,alpha,4.707874911174327,12.516236712379698,1.665625,3.540625,5.678125
SDE14,Female,blf,12,alpha,5.537247935346109,12.45726441357183,1.665625,3.540625,5.678125
SDE14,Female,blf,13,alpha,5.982919971823042,12.203805213250387,1.665625,3.540625,5.678125
SDE14,Female,blf,14,alpha,5.600791569850948,11.698771607432034,1.665625,3.540625,5.678125
SDE14,Female,blf,15,alpha,4.610365704892116,11.12025014771184,1.665625,3.540625,5.678125
SDE14,Female,blf,16,alpha,3.5744901235821107,10.715119326294749,1.665625,3.540625,5.678125
SDE14,Female,blf,17,alpha,3.001110220929938,10.660806552247609,1.665625,3.540625,5.678125
SDE14,Female,blf,18,alpha,3.018621317169101,10.859819116587623,1.665625,3.540625,5.678125
SDE14,Female,blf,19,alpha,3.187339769514818,10.997826601881432,1.665625,3.540625,5.678125
SDE14,Female,blf,20,alpha,2.7119848240170406,10.951616388108622,1.665625,3.540625,5.678125
SDE14,Female,blf,21,alpha,1.343586822232819,10.734619006467335,1.665625,3.540625,5.678125
SDE14,Female,blf,22,alpha,-0.0031166865964902257,10.407957160128454,1.665625,3.540625,5.678125
